Captured Time,Latitude,Longitude,Value,Unit,Device ID
2025-04-09 23:00:40,37.21798,141.00097,14.0,cpm,100302.0
2025-04-09 23:00:39,37.21798,141.00097,43.0,cpm,100301.0
2025-04-09 23:00:30,22.28482,114.14,79.0,cpm,157.0
2025-04-09 22:59:24,42.4347,-87.9012,174.0,cpm,216.0
2025-04-09 22:59:25,51.9807,9.2345,12.0,cpm,108.0
2025-04-09 22:59:22,52.4276,4.9711,29.0,cpm,205.0
2025-04-09 23:00:18,37.0105,140.9253,13.0,cpm,100332.0
2025-04-09 22:59:12,42.4347,-87.9012,64.0,cpm,216.0
2025-04-09 23:00:17,37.0105,140.9253,37.0,cpm,100331.0
2025-04-09 23:00:03,34.995197,135.764331,44.0,cpm,74.0
2025-04-09 23:00:00,34.48265,136.16314,37.0,cpm,65006.0
2025-04-09 22:59:59,37.4932,139.93305,46.0,cpm,101.0
2025-04-09 22:59:55.208,38.3151,-123.0752,92.0,cpm,201051.0
2025-04-09 22:58:41,51.0634,11.7586,22.0,cpm,209.0
2025-04-09 22:59:40,34.48271,136.16311,30.0,cpm,62007.0
2025-04-09 22:59:40,37.7233303,140.4767968,12.0,cpm,100422.0
2025-04-09 22:59:33,37.7233303,140.4767968,40.0,cpm,100421.0
2025-04-09 22:58:21,51.9807,9.2345,15.0,cpm,108.0
2025-04-09 22:58:18,42.4347,-87.9012,11.0,cpm,216.0
2025-04-09 22:58:21,52.4276,4.9711,20.0,cpm,205.0
2025-04-09 22:59:16,35.26828,136.2493,14.0,cpm,100122.0
2025-04-09 22:59:15,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 22:58:03,42.4347,-87.9012,10.0,cpm,216.0
2025-04-09 22:59:06,43.8282,-79.01145,29.0,cpm,63209.0
2025-04-09 22:59:05.948,43.6045,1.444,21.0,cpm,238.0
2025-04-09 22:59:05,37.056757,-122.138333,50.0,cpm,178.0
2025-04-09 22:58:55,36.99371,-121.59222,22.0,cpm,65050.0
2025-04-09 22:58:50.192,38.3151,-123.0752,81.0,cpm,201051.0
2025-04-09 22:58:48,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 22:58:47,37.752099,140.470826,37.0,cpm,100321.0
2025-04-09 22:58:40,34.48264,136.16312,48.0,cpm,62007.0
2025-04-09 22:57:39,51.0634,11.7586,24.0,cpm,209.0
2025-04-09 22:58:23,45.60197,9.31745,42.0,cpm,65109.0
2025-04-09 22:57:19,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 22:57:19,51.9807,9.2345,16.0,cpm,108.0
2025-04-09 22:57:17,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 22:58:05,44.10849,-78.7524,24.0,cpm,62106.0
2025-04-09 22:57:02,42.4347,-87.9012,16.0,cpm,216.0
2025-04-09 22:57:59,47.65447,8.60455,30.0,cpm,63521.0
2025-04-09 22:57:45.173,38.3151,-123.0752,91.0,cpm,201051.0
2025-04-09 22:57:39,34.4826,136.16306,38.0,cpm,62007.0
2025-04-09 22:56:37,51.0634,11.7586,15.0,cpm,209.0
2025-04-09 22:57:34,37.54562,140.398995,13.0,cpm,100242.0
2025-04-09 22:57:34,37.54562,140.398995,36.0,cpm,100241.0
2025-04-09 22:57:23,42.360781,-71.087719,17.0,cpm,200082.0
2025-04-09 22:57:22,42.360781,-71.087719,51.0,cpm,200081.0
2025-04-09 22:56:02,52.4276,4.9711,25.0,cpm,205.0
2025-04-09 22:56:11,51.9807,9.2345,14.0,cpm,108.0
2025-04-09 22:56:10,42.4347,-87.9012,124.0,cpm,216.0
2025-04-09 22:57:09,37.796306,140.514413,16.0,cpm,100412.0
2025-04-09 22:57:03.797,43.6045,1.444,25.0,cpm,238.0
2025-04-09 22:57:02,37.796306,140.514413,53.0,cpm,100411.0
2025-04-09 22:55:54,42.4347,-87.9012,20.0,cpm,216.0
2025-04-09 22:57:01,37.366713,140.53097,17.0,cpm,100072.0
2025-04-09 22:56:59,37.366713,140.53097,1.0,cpm,100071.0
2025-04-09 22:56:57,43.88204,-78.94496,23.0,cpm,65049.0
2025-04-09 22:56:56,35.74591,139.91815,9.0,cpm,100162.0
2025-04-09 22:56:55,35.74591,139.91815,32.0,cpm,100161.0
2025-04-09 22:56:44,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 22:56:39,34.48259,136.16303,53.0,cpm,62007.0
2025-04-09 22:56:40.155,38.3151,-123.0752,90.0,cpm,201051.0
2025-04-09 22:56:39,35.615814,139.625711,54.0,cpm,100181.0
2025-04-09 22:55:28,51.0634,11.7586,16.0,cpm,209.0
2025-04-09 22:55:04,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:55:08,51.9807,9.2345,18.0,cpm,108.0
2025-04-09 22:55:00,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 22:55:59.436,37.442836,-122.128094,9.0,cpm,106.0
2025-04-09 22:55:55,37.7875,140.5524,14.0,cpm,100402.0
2025-04-09 22:54:46,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:55:48,37.7875,140.5524,47.0,cpm,100401.0
2025-04-09 22:55:47,31.833193,130.301922,13.0,cpm,100222.0
2025-04-09 22:55:46,31.833193,130.301922,25.0,cpm,100221.0
2025-04-09 22:55:45,34.48268,136.16316,51.0,cpm,65002.0
2025-04-09 22:55:39,34.48255,136.16309,39.0,cpm,62007.0
2025-04-09 22:55:39.435,37.442836,-122.128094,35.0,cpm,107.0
2025-04-09 22:55:37,37.21798,141.00097,12.0,cpm,100302.0
2025-04-09 22:55:36,37.21798,141.00097,43.0,cpm,100301.0
2025-04-09 22:55:35.134,38.3151,-123.0752,79.0,cpm,201051.0
2025-04-09 22:55:28,22.28482,114.14,65.0,cpm,157.0
2025-04-09 22:54:24,51.0634,11.7586,18.0,cpm,209.0
2025-04-09 22:55:15,37.0105,140.9253,13.0,cpm,100332.0
2025-04-09 22:55:14,37.0105,140.9253,38.0,cpm,100331.0
2025-04-09 22:54:06,51.9807,9.2345,19.0,cpm,108.0
2025-04-09 22:53:58,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 22:55:03,34.995197,135.764331,36.0,cpm,74.0
2025-04-09 22:55:01.747,43.6045,1.444,18.0,cpm,238.0
2025-04-09 22:55:00,34.48265,136.16314,46.0,cpm,65006.0
2025-04-09 22:53:58,52.4276,4.9711,26.0,cpm,205.0
2025-04-09 22:54:59,37.4932,139.93305,43.0,cpm,101.0
2025-04-09 22:53:45,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 22:54:39,34.48254,136.16307,51.0,cpm,62007.0
2025-04-09 22:54:30.172,38.3151,-123.0752,72.0,cpm,201051.0
2025-04-09 22:53:22,51.0634,11.7586,14.0,cpm,209.0
2025-04-09 22:54:21,37.7233303,140.4767968,11.0,cpm,100422.0
2025-04-09 22:54:14,37.7233303,140.4767968,48.0,cpm,100421.0
2025-04-09 22:54:12,35.26828,136.2493,13.0,cpm,100122.0
2025-04-09 22:54:12,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 22:53:04,51.9807,9.2345,17.0,cpm,108.0
2025-04-09 22:54:04,43.8282,-79.01145,24.0,cpm,63209.0
2025-04-09 22:54:05,37.056757,-122.138333,52.0,cpm,178.0
2025-04-09 22:52:57,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 22:52:57,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 22:53:55,36.99371,-121.59222,27.0,cpm,65050.0
2025-04-09 22:52:39,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 22:53:43,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 22:53:42,37.752099,140.470826,39.0,cpm,100321.0
2025-04-09 22:53:39,34.48257,136.16309,41.0,cpm,62007.0
2025-04-09 22:53:25.095,38.3151,-123.0752,98.0,cpm,201051.0
2025-04-09 22:53:23,45.60197,9.31745,43.0,cpm,65109.0
2025-04-09 22:52:20,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 22:53:04,44.10849,-78.7524,24.0,cpm,62106.0
2025-04-09 22:52:02,51.9807,9.2345,14.0,cpm,108.0
2025-04-09 22:52:58.642,43.6045,1.444,24.0,cpm,238.0
2025-04-09 22:51:52,42.4347,-87.9012,19.0,cpm,216.0
2025-04-09 22:51:56,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 22:52:39,34.4826,136.16316,39.0,cpm,62007.0
2025-04-09 22:51:33,42.4347,-87.9012,16.0,cpm,216.0
2025-04-09 22:52:30,37.54562,140.398995,17.0,cpm,100242.0
2025-04-09 22:52:29,37.54562,140.398995,42.0,cpm,100241.0
2025-04-09 22:52:43,37.450008,141.032974,24.0,cpm,330202.0
2025-04-09 22:02:24,37.450008,141.032974,25.0,cpm,330202.0
2025-04-09 22:12:24,37.450008,141.032974,24.0,cpm,330202.0
2025-04-09 22:22:24,37.450008,141.032974,22.0,cpm,330202.0
2025-04-09 22:42:24,37.450008,141.032974,24.0,cpm,330202.0
2025-04-09 21:52:24,37.450008,141.032974,26.0,cpm,330202.0
2025-04-09 22:32:24,37.450008,141.032974,23.0,cpm,330202.0
2025-04-09 22:02:24,37.450008,141.032974,72.0,cpm,330201.0
2025-04-09 22:22:24,37.450008,141.032974,76.0,cpm,330201.0
2025-04-09 22:42:24,37.450008,141.032974,71.0,cpm,330201.0
2025-04-09 22:52:43,37.450008,141.032974,63.0,cpm,330201.0
2025-04-09 21:52:24,37.450008,141.032974,73.0,cpm,330201.0
2025-04-09 22:12:24,37.450008,141.032974,71.0,cpm,330201.0
2025-04-09 22:32:24,37.450008,141.032974,68.0,cpm,330201.0
2025-04-09 22:52:20,42.360781,-71.087719,19.0,cpm,200082.0
2025-04-09 22:52:20.077,38.3151,-123.0752,77.0,cpm,201051.0
2025-04-09 22:52:20,42.360781,-71.087719,48.0,cpm,200081.0
2025-04-09 22:51:16,51.0634,11.7586,15.0,cpm,209.0
2025-04-09 22:48:50,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 22:51:57,43.88204,-78.94496,24.0,cpm,65049.0
2025-04-09 22:50:55,52.4276,4.9711,20.0,cpm,205.0
2025-04-09 22:51:55,37.366713,140.53097,14.0,cpm,100072.0
2025-04-09 22:51:54,37.366713,140.53097,2.0,cpm,100071.0
2025-04-09 22:50:46,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 22:51:51,35.74591,139.91815,11.0,cpm,100162.0
2025-04-09 22:51:50,35.74591,139.91815,28.0,cpm,100161.0
2025-04-09 22:51:48,37.796306,140.514413,19.0,cpm,100412.0
2025-04-09 22:51:41,37.796306,140.514413,55.0,cpm,100411.0
2025-04-09 22:51:39,34.48266,136.16318,43.0,cpm,62007.0
2025-04-09 22:50:28,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 22:51:28,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 22:51:23,35.615814,139.625711,51.0,cpm,100181.0
2025-04-09 22:50:14,51.0634,11.7586,14.0,cpm,209.0
2025-04-09 22:51:15.057,38.3151,-123.0752,87.0,cpm,201051.0
2025-04-09 22:50:57.53,43.6045,1.444,17.0,cpm,238.0
2025-04-09 22:49:49,52.4276,4.9711,16.0,cpm,205.0
2025-04-09 22:50:54.376,37.442836,-122.128094,10.0,cpm,106.0
2025-04-09 22:49:40,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 22:50:44,34.48268,136.16316,47.0,cpm,65002.0
2025-04-09 22:50:43,31.833193,130.301922,16.0,cpm,100222.0
2025-04-09 22:50:42,31.833193,130.301922,31.0,cpm,100221.0
2025-04-09 22:50:39,34.48261,136.16315,46.0,cpm,62007.0
2025-04-09 22:50:35,37.7875,140.5524,14.0,cpm,100402.0
2025-04-09 22:50:34.376,37.442836,-122.128094,30.0,cpm,107.0
2025-04-09 22:50:33,37.21798,141.00097,12.0,cpm,100302.0
2025-04-09 22:50:32,37.21798,141.00097,46.0,cpm,100301.0
2025-04-09 22:50:28,37.7875,140.5524,48.0,cpm,100401.0
2025-04-09 22:49:21,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 22:50:26,22.28482,114.14,73.0,cpm,157.0
2025-04-09 22:49:09,51.0634,11.7586,17.0,cpm,209.0
2025-04-09 22:50:11,37.0105,140.9253,13.0,cpm,100332.0
2025-04-09 22:50:10,37.0105,140.9253,34.0,cpm,100331.0
2025-04-09 22:50:10.035,38.3151,-123.0752,80.0,cpm,201051.0
2025-04-09 22:50:04,34.995197,135.764331,44.0,cpm,74.0
2025-04-09 22:50:00,34.48265,136.16314,48.0,cpm,65006.0
2025-04-09 22:49:59,37.4932,139.93305,45.0,cpm,101.0
2025-04-09 22:49:48,47.65447,8.60455,40.0,cpm,63521.0
2025-04-09 22:48:47,52.4276,4.9711,20.0,cpm,205.0
2025-04-09 22:48:40,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:49:38,34.48253,136.16311,50.0,cpm,62007.0
2025-04-09 22:48:20,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:49:09,35.26828,136.2493,17.0,cpm,100122.0
2025-04-09 22:49:09,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 22:48:06,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 22:49:05,37.056757,-122.138333,46.0,cpm,178.0
2025-04-09 22:49:05.016,38.3151,-123.0752,93.0,cpm,201051.0
2025-04-09 22:49:03,43.8282,-79.01145,25.0,cpm,63209.0
2025-04-09 22:49:02,37.7233303,140.4767968,11.0,cpm,100422.0
2025-04-09 22:48:55,36.99371,-121.59222,23.0,cpm,65050.0
2025-04-09 22:48:55.363,43.6045,1.444,12.0,cpm,238.0
2025-04-09 22:48:55,37.7233303,140.4767968,37.0,cpm,100421.0
2025-04-09 22:47:49,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 22:47:46,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 22:47:33,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 22:48:38,34.48256,136.16313,38.0,cpm,62007.0
2025-04-09 22:48:39,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 22:48:37,37.752099,140.470826,40.0,cpm,100321.0
2025-04-09 22:48:23,45.60197,9.31745,36.0,cpm,65109.0
2025-04-09 22:47:14,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 22:48:04,44.10849,-78.7524,30.0,cpm,62106.0
2025-04-09 22:47:03,51.0634,11.7586,14.0,cpm,209.0
2025-04-09 22:47:59.998,38.3151,-123.0752,92.0,cpm,201051.0
2025-04-09 22:46:48,51.9807,9.2345,11.0,cpm,108.0
2025-04-09 22:46:45,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 22:47:38,34.48258,136.16314,46.0,cpm,62007.0
2025-04-09 22:46:22,42.4347,-87.9012,12.0,cpm,216.0
2025-04-09 22:47:26,37.54562,140.398995,18.0,cpm,100242.0
2025-04-09 22:47:25,37.54562,140.398995,44.0,cpm,100241.0
2025-04-09 22:47:17,42.360781,-71.087719,22.0,cpm,200082.0
2025-04-09 22:47:17,42.360781,-71.087719,51.0,cpm,200081.0
2025-04-09 22:46:06,42.4347,-87.9012,12.0,cpm,216.0
2025-04-09 22:46:01,51.0634,11.7586,15.0,cpm,209.0
2025-04-09 22:46:57,43.88204,-78.94496,35.0,cpm,65049.0
2025-04-09 22:46:54.977,38.3151,-123.0752,71.0,cpm,201051.0
2025-04-09 22:46:52.335,43.6045,1.444,19.0,cpm,238.0
2025-04-09 22:46:49,37.366713,140.53097,13.0,cpm,100072.0
2025-04-09 22:46:48,37.366713,140.53097,0.0,cpm,100071.0
2025-04-09 22:45:46,51.9807,9.2345,10.0,cpm,108.0
2025-04-09 22:46:46,35.74591,139.91815,10.0,cpm,100162.0
2025-04-09 22:46:46,35.74591,139.91815,36.0,cpm,100161.0
2025-04-09 22:45:43,52.4276,4.9711,20.0,cpm,205.0
2025-04-09 22:46:38,34.48258,136.16308,38.0,cpm,62007.0
2025-04-09 22:46:28,37.796306,140.514413,19.0,cpm,100412.0
2025-04-09 22:45:21,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:46:21,37.796306,140.514413,52.0,cpm,100411.0
2025-04-09 22:46:11,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 22:46:06,35.615814,139.625711,48.0,cpm,100181.0
2025-04-09 22:45:04,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:44:59,51.0634,11.7586,19.0,cpm,209.0
2025-04-09 22:45:49.959,38.3151,-123.0752,81.0,cpm,201051.0
2025-04-09 22:45:49.318,37.442836,-122.128094,15.0,cpm,106.0
2025-04-09 22:44:45,51.9807,9.2345,21.0,cpm,108.0
2025-04-09 22:45:43,34.48268,136.16316,41.0,cpm,65002.0
2025-04-09 22:44:42,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 22:45:40,31.833193,130.301922,18.0,cpm,100222.0
2025-04-09 22:45:38,34.48259,136.16316,39.0,cpm,62007.0
2025-04-09 22:45:39,31.833193,130.301922,30.0,cpm,100221.0
2025-04-09 22:45:29.316,37.442836,-122.128094,34.0,cpm,107.0
2025-04-09 22:45:29,37.21798,141.00097,16.0,cpm,100302.0
2025-04-09 22:45:28,37.21798,141.00097,41.0,cpm,100301.0
2025-04-09 22:45:25,22.28482,114.14,77.0,cpm,157.0
2025-04-09 22:44:14,42.4347,-87.9012,11.0,cpm,216.0
2025-04-09 22:45:15,37.7875,140.5524,15.0,cpm,100402.0
2025-04-09 22:45:08,37.7875,140.5524,48.0,cpm,100401.0
2025-04-09 22:45:07,37.0105,140.9253,14.0,cpm,100332.0
2025-04-09 22:45:06,37.0105,140.9253,33.0,cpm,100331.0
2025-04-09 22:45:04,34.995197,135.764331,38.0,cpm,74.0
2025-04-09 22:43:55,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 22:45:00,34.48265,136.16314,50.0,cpm,65006.0
2025-04-09 22:44:59,37.4932,139.93305,44.0,cpm,101.0
2025-04-09 22:43:56,51.0634,11.7586,17.0,cpm,209.0
2025-04-09 22:44:51.178,43.6045,1.444,25.0,cpm,238.0
2025-04-09 22:44:44.94,38.3151,-123.0752,83.0,cpm,201051.0
2025-04-09 22:43:44,51.9807,9.2345,12.0,cpm,108.0
2025-04-09 22:43:39,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 22:44:38,34.48258,136.16313,45.0,cpm,62007.0
2025-04-09 22:43:08,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:44:06,35.26828,136.2493,20.0,cpm,100122.0
2025-04-09 22:44:05,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 22:44:05,37.056757,-122.138333,50.0,cpm,178.0
2025-04-09 22:44:01,43.8282,-79.01145,31.0,cpm,63209.0
2025-04-09 22:42:54,51.0634,11.7586,16.0,cpm,209.0
2025-04-09 22:43:55,36.99371,-121.59222,20.0,cpm,65050.0
2025-04-09 22:42:47,42.4347,-87.9012,12.0,cpm,216.0
2025-04-09 22:42:42,51.9807,9.2345,14.0,cpm,108.0
2025-04-09 22:43:42,37.7233303,140.4767968,14.0,cpm,100422.0
2025-04-09 22:43:39.92,38.3151,-123.0752,65.0,cpm,201051.0
2025-04-09 22:43:38,34.48254,136.16311,42.0,cpm,62007.0
2025-04-09 22:42:38,52.4276,4.9711,25.0,cpm,205.0
2025-04-09 22:43:35,37.7233303,140.4767968,43.0,cpm,100421.0
2025-04-09 22:43:33,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 22:43:32,37.752099,140.470826,41.0,cpm,100321.0
2025-04-09 22:43:23,45.60197,9.31745,46.0,cpm,65109.0
2025-04-09 22:42:03,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:43:03,44.10849,-78.7524,42.0,cpm,62106.0
2025-04-09 22:41:52,51.0634,11.7586,13.0,cpm,209.0
2025-04-09 22:42:49.078,43.6045,1.444,16.0,cpm,238.0
2025-04-09 22:41:41,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 22:41:40,51.9807,9.2345,15.0,cpm,108.0
2025-04-09 22:42:37,34.48257,136.1631,40.0,cpm,62007.0
2025-04-09 22:41:36,52.4276,4.9711,27.0,cpm,205.0
2025-04-09 22:42:34.902,38.3151,-123.0752,82.0,cpm,201051.0
2025-04-09 22:42:22,37.54562,140.398995,14.0,cpm,100242.0
2025-04-09 22:42:21,37.54562,140.398995,43.0,cpm,100241.0
2025-04-09 22:42:15,42.360781,-71.087719,22.0,cpm,200082.0
2025-04-09 22:42:14,42.360781,-71.087719,48.0,cpm,200081.0
2025-04-09 22:40:58,42.4347,-87.9012,16.0,cpm,216.0
2025-04-09 22:41:57,43.88204,-78.94496,22.0,cpm,65049.0
2025-04-09 22:40:50,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 22:41:44,37.366713,140.53097,12.0,cpm,100072.0
2025-04-09 22:41:42,37.366713,140.53097,1.0,cpm,100071.0
2025-04-09 22:41:41,35.74591,139.91815,10.0,cpm,100162.0
2025-04-09 22:41:40,35.74591,139.91815,30.0,cpm,100161.0
2025-04-09 22:40:39,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 22:40:38,51.9807,9.2345,17.0,cpm,108.0
2025-04-09 22:41:37,34.48249,136.16304,49.0,cpm,62007.0
2025-04-09 22:40:34,52.4276,4.9711,22.0,cpm,205.0
2025-04-09 22:41:29.935,38.3151,-123.0752,83.0,cpm,201051.0
2025-04-09 22:41:17,47.65447,8.60455,25.0,cpm,63521.0
2025-04-09 22:41:07,37.796306,140.514413,21.0,cpm,100412.0
2025-04-09 22:41:00,37.796306,140.514413,52.0,cpm,100411.0
2025-04-09 22:39:49,42.4347,-87.9012,21.0,cpm,216.0
2025-04-09 22:40:55,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 22:40:50,35.615814,139.625711,60.0,cpm,100181.0
2025-04-09 22:37:25,51.0634,11.7586,15.0,cpm,209.0
2025-04-09 22:40:46.889,43.6045,1.444,14.0,cpm,238.0
2025-04-09 22:38:14,37.752099,140.470826,41.0,cpm,100321.0
2025-04-09 22:40:44.258,37.442836,-122.128094,12.0,cpm,106.0
2025-04-09 22:40:40,34.48268,136.16316,42.0,cpm,65002.0
2025-04-09 22:39:36,42.4347,-87.9012,20.0,cpm,216.0
2025-04-09 22:40:37,34.48249,136.16304,46.0,cpm,62007.0
2025-04-09 22:39:36,51.9807,9.2345,17.0,cpm,108.0
2025-04-09 22:40:35,31.833193,130.301922,14.0,cpm,100222.0
2025-04-09 22:40:35,31.833193,130.301922,30.0,cpm,100221.0
2025-04-09 22:39:31,52.4276,4.9711,24.0,cpm,205.0
2025-04-09 22:40:25,37.21798,141.00097,12.0,cpm,100302.0
2025-04-09 22:40:25,37.21798,141.00097,42.0,cpm,100301.0
2025-04-09 22:40:24.862,38.3151,-123.0752,75.0,cpm,201051.0
2025-04-09 22:40:24.255,37.442836,-122.128094,37.0,cpm,107.0
2025-04-09 22:40:23,22.28482,114.14,77.0,cpm,157.0
2025-04-09 22:40:04,34.995197,135.764331,44.0,cpm,74.0
2025-04-09 22:40:04,37.0105,140.9253,13.0,cpm,100332.0
2025-04-09 22:40:03,37.0105,140.9253,37.0,cpm,100331.0
2025-04-09 22:40:00,34.48265,136.16314,52.0,cpm,65006.0
2025-04-09 22:39:59,37.4932,139.93305,46.0,cpm,101.0
2025-04-09 22:39:56,37.7875,140.5524,19.0,cpm,100402.0
2025-04-09 22:38:46,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 22:39:49,37.7875,140.5524,48.0,cpm,100401.0
2025-04-09 22:39:37,34.48248,136.16303,33.0,cpm,62007.0
2025-04-09 22:38:33,42.4347,-87.9012,19.0,cpm,216.0
2025-04-09 22:38:30,51.9807,9.2345,16.0,cpm,108.0
2025-04-09 22:38:29,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 22:39:19.842,38.3151,-123.0752,84.0,cpm,201051.0
2025-04-09 22:39:05,37.056757,-122.138333,55.0,cpm,178.0
2025-04-09 22:39:03,35.26828,136.2493,18.0,cpm,100122.0
2025-04-09 22:39:03,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 22:39:00,43.8282,-79.01145,39.0,cpm,63209.0
2025-04-09 22:38:55,36.99371,-121.59222,28.0,cpm,65050.0
2025-04-09 22:37:40,42.4347,-87.9012,16.0,cpm,216.0
2025-04-09 22:38:44.83,43.6045,1.444,14.0,cpm,238.0
2025-04-09 22:38:37,34.48253,136.16307,50.0,cpm,62007.0
2025-04-09 22:37:25,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:37:28,51.9807,9.2345,12.0,cpm,108.0
2025-04-09 22:38:29,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 22:37:27,52.4276,4.9711,27.0,cpm,205.0
2025-04-09 22:38:23,45.60197,9.31745,47.0,cpm,65109.0
2025-04-09 22:38:22,37.7233303,140.4767968,11.0,cpm,100422.0
2025-04-09 22:38:15,37.7233303,140.4767968,38.0,cpm,100421.0
2025-04-09 22:38:14.824,38.3151,-123.0752,90.0,cpm,201051.0
2025-04-09 22:38:02,44.10849,-78.7524,31.0,cpm,62106.0
2025-04-09 22:36:39,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 22:37:37,34.48255,136.16309,43.0,cpm,62007.0
2025-04-09 22:36:27,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 22:36:25,52.4276,4.9711,21.0,cpm,205.0
2025-04-09 22:36:23,42.4347,-87.9012,19.0,cpm,216.0
2025-04-09 22:36:21,51.0634,11.7586,16.0,cpm,209.0
2025-04-09 22:37:17,37.54562,140.398995,14.0,cpm,100242.0
2025-04-09 22:37:17,37.54562,140.398995,40.0,cpm,100241.0
2025-04-09 22:37:12,42.360781,-71.087719,20.0,cpm,200082.0
2025-04-09 22:37:11,42.360781,-71.087719,57.0,cpm,200081.0
2025-04-09 22:37:09.804,38.3151,-123.0752,83.0,cpm,201051.0
2025-04-09 22:36:57,43.88204,-78.94496,24.0,cpm,65049.0
2025-04-09 22:36:42.705,43.6045,1.444,27.0,cpm,238.0
2025-04-09 22:35:32,42.4347,-87.9012,89.0,cpm,216.0
2025-04-09 22:36:38,37.366713,140.53097,17.0,cpm,100072.0
2025-04-09 22:36:37,34.48258,136.1631,50.0,cpm,62007.0
2025-04-09 22:36:37,37.366713,140.53097,0.0,cpm,100071.0
2025-04-09 22:36:36,35.74591,139.91815,13.0,cpm,100162.0
2025-04-09 22:36:36,35.74591,139.91815,35.0,cpm,100161.0
2025-04-09 22:35:24,51.9807,9.2345,14.0,cpm,108.0
2025-04-09 22:35:21,52.4276,4.9711,24.0,cpm,205.0
2025-04-09 22:35:22,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 22:32:37.493,43.6045,1.444,21.0,cpm,238.0
2025-04-09 22:35:16,51.0634,11.7586,18.0,cpm,209.0
2025-04-09 22:36:04.79,38.3151,-123.0752,82.0,cpm,201051.0
2025-04-09 22:35:47,37.796306,140.514413,17.0,cpm,100412.0
2025-04-09 22:35:40,37.796306,140.514413,48.0,cpm,100411.0
2025-04-09 22:35:39.201,37.442836,-122.128094,7.0,cpm,106.0
2025-04-09 22:35:38,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 22:35:38,34.48268,136.16316,46.0,cpm,65002.0
2025-04-09 22:35:36,34.48261,136.1631,38.0,cpm,62007.0
2025-04-09 22:35:33,35.615814,139.625711,58.0,cpm,100181.0
2025-04-09 22:34:27,42.4347,-87.9012,12.0,cpm,216.0
2025-04-09 22:35:32,31.833193,130.301922,17.0,cpm,100222.0
2025-04-09 22:35:31,31.833193,130.301922,31.0,cpm,100221.0
2025-04-09 22:34:23,51.9807,9.2345,17.0,cpm,108.0
2025-04-09 22:34:17,42.4347,-87.9012,12.0,cpm,216.0
